month_name,Mo,Country,Department,Employee_number,Employment_Date_Start,termination date,Title,First_Name,Last_Name,Job Title,Gender,Person_Type,per_type,Perm,StartDate,Company,Supervisor number,Supervisor Name
Aug-15,8,India,SEO,E00140,6/14/2011,NULL,Mr,Srinivas,Mattu,Head of SEO,M,Internal,Employee / Permanent,Permanent,8/1/2015,SEO Team India,E00205,Mrs Sama Talaganpa
Aug-15,8,India,SEO,E00141,6/20/2011,NULL,Mr,Tarun,Waraich,SEO Analyst,M,Internal,Employee / Permanent,Permanent,8/1/2015,SEO Team India,E00140,Mr Srinivas Mattu
Aug-15,8,India,Support,E00157,1/9/2006,NULL,Mr,Shaurya,Chauhan,Support Specialist,M,Internal,Employee / Permanent,Permanent,8/1/2015,Support Team India,C00008,Miss Amalia Alexandru
Aug-15,8,Romania,Support,C00008,5/7/2012,NULL,Miss,Amalia,Alexandru,Head of Support,F,External,Consultant Third Party,Non P,8/1/2015,Support Team Romania,E00163,Miss Natalia Zasoba
Aug-15,8,Romania,Support,C00042,12/1/2012,NULL,Miss,Alexandra,Andreea,Support Specialist,F,External,Consultant Third Party,Non P,8/1/2015,Support Team Romania,C00008,Miss Amalia Alexandru
Aug-15,8,Switzerland,CEO,E00166,4/10/2012,NULL,Mr,Nicholas,Guillaud,CEO,M,Internal,Employee / Permanent,Permanent,8/1/2015,CEO Team Switzerland,E00199,Mr Saadane Benoumessad
Aug-15,8,Switzerland,Legal,C00007,3/15/2012,NULL,Mr,Antonio,Bova,Legal Advisor,M,External,Consultant Direct,Non P,8/1/2015,Legal Team Switzerland,E00137,Miss Pia Berger
Aug-15,8,UK,CEO,E00199,1/1/2000,NULL,Mr,Saadane,Benoumessad,"CIO, Owner",M,Internal,Employee / Permanent,Permanent,8/1/2015,CEO Team UK,E00199,Mr Saadane Benoumessad
Aug-15,8,UK,Customer Services,E00043,12/1/2012,NULL,Miss,Sylvia,Andrei,Account Manager,F,Internal,Employee / Permanent,Permanent,8/1/2015,Support Team Romania,E00014,Mr Stan Lee
Aug-15,8,UK,Customer Services,C00200,3/1/2015,9/8/2016,Mr,Rusi,Berov,Account Manager,M,External,Consultant Third Party,Non P,8/1/2015,Customer Service UK,E00014,Mr Stan Lee
Aug-15,8,UK,Design Studios,C00047,12/10/2012,NULL,Mr,Adi,Suarez,Designer,M,External,Consultant Direct,Non P,8/1/2015,Designer Team UK,E00142,Mrs Jessica Smith
Aug-15,8,UK,Design Studios,E00142,6/14/2011,NULL,Mrs,Jessica,Smith,Head of Design,F,Internal,Employee / Permanent,Permanent,8/1/2015,Designer Team UK,E00163,Miss Natalia Zasoba
Aug-15,8,UK,Design Studios,E00165,12/20/2011,NULL,Mr,David,Williams,Designer,M,Internal,Employee / Permanent,Permanent,8/1/2015,Designer Team UK,E00163,Miss Natalia Zasoba
Aug-15,8,UK,Finance,E00144,10/20/2005,NULL,Mrs,Jennifer,Jones,Senior Finance Analyst,F,Internal,Employee / Permanent,Permanent,8/1/2015,Finance Team UK,E00166,Mr Nicholas Guillaud
Aug-15,8,UK,HR,E00149,10/31/2011,4/21/2016,Mrs,Sophie,Taylor,Head of HR,F,Internal,Employee / Permanent,Permanent,8/1/2015,HR Team UK,E00166,Mr Nicholas Guillaud
Aug-15,8,UK,Legal,E00021,2/7/2008,NULL,Mr,Richard,Rosenthal,Legal Advisor,M,Internal,Employee / Permanent,Permanent,8/1/2015,Legal Team Austria,E00044,Mrs Katja Gruber
Aug-15,8,UK,Legal,E00137,7/10/2003,NULL,Miss,Pia,Berger,Senior Legal Advisor,F,Internal,Employee / Permanent,Permanent,8/1/2015,Legal Team Austria,E00016,Mr Sam Mitchell
Aug-15,8,UK,Legal,C00010,8/28/2012,NULL,Mr,Ramesh,Subramaniam,Legal Advisor,M,External,Consultant Direct,Non P,8/1/2015,Sales Team UK,E00016,Mr Sam Mitchell
Aug-15,8,UK,Marketing,E00206,8/31/2015,NULL,Mr,Richard,Johnson,Head of Marketing,M,Internal,Employee / Permanent Contract,Permanent,8/1/2015,Marketing Team UK,C00012,Mr Robert Downey
Aug-15,8,UK,Marketing,E00207,8/1/2015,NULL,Mrs,Louise,O'Neill,Marketing Analyst,F,Internal,Employee / Permanent Contract,Permanent,8/1/2015,Marketing Team UK,E00206,Mr Richard Johnson
Aug-15,8,UK,Marketing,E00208,8/31/2015,NULL,Miss,Anita,Kozor,Account Manager,F,Internal,Employee / Permanent Contract,Permanent,8/1/2015,Marketing Team UK,E00206,Mr Richard Johnson
Aug-15,8,UK,Products and Development,E00163,1/17/2012,5/26/2016,Miss,Natalia,Zasoba,Head of Products and Development,F,Internal,Employee / Permanent,Permanent,8/1/2015,Product and Development Team UK,E00199,Mr Saadane Benoumessad
Aug-15,8,UK,Sales,C00015,1/23/2012,NULL,Mr,Daniel,Edwards,Sales Specialist,M,External,Agency,Non P,8/1/2015,Designer Team UK,E00156,Mr Ishaan Cheema
Aug-15,8,Ukraine,Finance,E00066,3/1/2013,NULL,Mrs,Alina,Adamchuk,Finance Analyst,F,Internal,Employee / Permanent,Permanent,8/1/2015,Finance Team Ukraine,E00144,Mrs Jennifer Jones
Aug-15,8,Ukraine,HR,C00073,3/11/2013,NULL,Miss,Anastasiya,Andreichenko,HR Business Partner,F,External,Private Entrepreneur,Non P,8/1/2015,HR Team Ukraine,E00149,Mrs Sophie Taylor
Aug-15,8,Ukraine,Programmers,C00022,6/1/2012,NULL,Mr,Volodymyr,Senchuk,Head of Programmers,M,External,Private Entrepreneur,Non P,8/1/2015,Programmers Team Ukraine,E00199,Mr Saadane Benoumessad
Aug-15,8,Ukraine,Programmers,C00023,6/1/2012,NULL,Mr,Andriy ,Boyko,Back End Developer,M,External,Private Entrepreneur,Non P,8/1/2015,Programmers Team Ukraine,C00022,Mr Volodymyr Senchuk
Aug-15,8,Ukraine,Programmers,C00024,6/1/2012,NULL,Mr,Artem,Shevchuk,Back End Developer,M,External,Private Entrepreneur,Non P,8/1/2015,Programmers Team Ukraine,C00022,Mr Volodymyr Senchuk
Aug-15,8,Ukraine,Programmers,E00025,6/1/2012,NULL,Mr,Anton,Koval,Back End Developer,M,Internal,Employee / Permanent,Permanent,8/1/2015,Programmers Team Ukraine,C00022,Mr Volodymyr Senchuk
Aug-15,8,Ukraine,Programmers,E00026,6/1/2012,NULL,Mr,Bohdan,Kravshenko,Senior Javascript Developer,M,Internal,Employee / Permanent,Permanent,8/1/2015,Programmers Team Ukraine,C00022,Mr Volodymyr Senchuk
Aug-15,8,Ukraine,Programmers,C00027,6/1/2012,NULL,Miss,Angelina,Kovalenko,Senior Javascript Developer,F,External,Private Entrepreneur,Non P,8/1/2015,Programmers Team Ukraine,C00022,Mr Volodymyr Senchuk
Aug-15,8,Ukraine,Programmers,E00028,10/1/2012,NULL,Mr,Ivan,Medvedev,Senior Javascript Developer,M,Internal,Employee / Permanent,Permanent,8/1/2015,Programmers Team Ukraine,C00022,Mr Volodymyr Senchuk
Aug-15,8,Ukraine,Programmers,E00029,10/1/2012,NULL,Miss,Angelica,Cumka,Senior Javascript Developer,F,Internal,Employee / Permanent,Permanent,8/1/2015,Programmers Team Ukraine,C00022,Mr Volodymyr Senchuk
Aug-15,8,Ukraine,Programmers,C00034,10/30/2012,NULL,Mr,Anton,Uselac,Junior Javascript Developer,M,External,Consultant Direct,Non P,8/1/2015,Programmers Team Ukraine,E00029,Miss Angelica Cumka
Aug-15,8,Ukraine,Programmers,C00035,2/11/2008,NULL,Mr,Victor,Kalyenyuk,Junior Javascript Developer,M,External,Consultant Direct,Non P,8/1/2015,Programmers Team Ukraine,E00028,Mr Ivan Medvedev
Aug-15,8,Ukraine,Programmers,C00036,11/1/2012,NULL,Miss,Oksana,Kopropkova,Junior Javascript Developer,F,External,Private Entrepreneur,Non P,8/1/2015,Programmers Team Ukraine,C00027,Miss Angelina Kovalenko
Aug-15,8,Ukraine,Programmers,C00037,11/7/2012,NULL,Miss,Natalia,Lovova,Junior Javascript Developer,F,External,Private Entrepreneur,Non P,8/1/2015,Programmers Team Ukraine,E00026,Mr Bohdan Kravshenko
Aug-15,8,Ukraine,Programmers,E00041,11/19/2012,NULL,Miss,Kristina,Shuba,Senior Back End Developer,F,Internal,Employee / Permanent,Permanent,8/1/2015,Programmers Team Ukraine,C00022,Mr Volodymyr Senchuk
Aug-15,8,Ukraine,Programmers,C00203,5/1/2015,2/1/2016,Mr,Rostislav,Ivanov,Junior Back End Developer,M,External,Private Entrepreneur,Non P,8/1/2015,Programmers Team Ukraine,E00028,Mr Ivan Medvedev
Aug-15,8,Ukraine,Programmers,E00204,5/31/2015,2/28/2016,Mr,Oleksandr,katchuk,Junior Back End Developer,M,Internal,Employee / Permanent,Permanent,8/1/2015,Programmers Team Ukraine,C00027,Miss Angelina Kovalenko
Aug-15,8,USA,Marketing,E00130,11/9/2009,NULL,Mrs,Alice,Lee,Head of Marketing,F,Internal,Employee / Permanent,Permanent,8/1/2015,Marketing Team USA,E00199,Mr Saadane Benoumessad
Aug-15,8,USA,Marketing,E00131,11/9/2009,NULL,Mr,Zachary,Mercury,Marketing Analyst,M,Internal,Employee / Permanent,Permanent,8/1/2015,Marketing Team USA,E00130,Mrs Alice Lee
Aug-15,8,USA,Marketing,E00132,11/9/2009,NULL,Mr,Fred,Aster,Marketing Analyst,M,Internal,Employee / Permanent,Permanent,8/1/2015,Marketing Team USA,E00130,Mrs Alice Lee
Aug-15,8,USA,Marketing,E00133,11/9/2009,NULL,Mr,James,Dunning,Marketing Analyst,M,Internal,Employee / Permanent,Permanent,8/1/2015,Marketing Team USA,E00130,Mrs Alice Lee
Aug-15,8,USA,Marketing,E00150,8/1/2011,NULL,Mr,Stephen,Owkley,Marketing Analyst,M,Internal,Employee / Permanent,Permanent,8/1/2015,Marketing Team USA,E00130,Mrs Alice Lee
Aug-15,8,USA,Marketing,E00151,8/1/2011,NULL,Mr,Tarun,Bendala,Marketing Analyst,M,Internal,Employee / Permanent,Permanent,8/1/2015,Marketing Team USA,E00130,Mrs Alice Lee
Aug-15,8,USA,Marketing,E00152,7/12/2011,NULL,Mr,Pedro,Gomes,Marketing Analyst,M,Internal,Employee / Permanent,Permanent,8/1/2015,Marketing Team USA,E00130,Mrs Alice Lee
Aug-15,8,USA,Marketing,E00153,7/11/2011,NULL,Mr,Olivier,Mariotti,Marketing Analyst,M,Internal,Employee / Permanent,Permanent,8/1/2015,Marketing Team USA,E00130,Mrs Alice Lee
Aug-15,8,USA,Marketing,E00164,11/15/2011,NULL,Mr,Peter,Towsend,Marketing Analyst,M,Internal,Employee / Permanent,Permanent,8/1/2015,Marketing Team USA,E00130,Mrs Alice Lee
Aug-15,8,Uzbekistan,Legal,C00013,11/28/2011,NULL,Mr,Zulfizar,Karimov,Legal Advisor,M,External,Consultant Direct,Non P,8/1/2015,Legal Team Uzbekistan,E00044,Mrs Katja Gruber
Aug-15,8,Uzbekistan,SEO,E00158,4/1/2011,NULL,Mrs,madison,Abdulayev,SEO Analyst,F,Internal,Employee / Permanent,Permanent,8/1/2015,SEO Team Uzbekistan,E00130,Mrs Alice Lee
Aug-15,8,Uzbekistan,SEO,E00159,4/1/2011,NULL,Mr,Dilobar,Babayev,SEO Analyst,M,Internal,Employee / Permanent,Permanent,8/1/2015,SEO Team Uzbekistan,E00130,Mrs Alice Lee
Sep-15,9,Algeria,Support,C00045,1/21/2013,NULL,Mr,Khaled,Boumediene,Support Specialist,M,External,Agency,Non P,9/1/2015,Support Team Algeria,C00008,Miss Amalia Alexandru
Sep-15,9,Algeria,Support,C00051,3/18/2013,NULL,Mr,Rachid,Taha,Head of Support,M,External,Consultant Third Party,Non P,9/1/2015,Legal Team Algeria,E00163,Miss Natalia Zasoba
Sep-15,9,Austria,Analytics,C00001,8/1/2005,NULL,Mr,Johannes,Steinfeld,Head of Analytics,M,External,Consultant Direct,Non P,9/1/2015,Analytics Team Austria,C00086,Miss Julia Steiner
Sep-15,9,Austria,CEO,C00071,2/14/2007,NULL,Dr,Maximilian,Wagner,SVP Operations,M,External,Consultant Third Party,Non P,9/1/2015,CEO Team Austria,E00166,Mr Nicholas Guillaud
Sep-15,9,Austria,CEO,C00086,6/5/2013,NULL,Miss,Julia,Steiner,SVP IT,F,External,Consultant Third Party,Non P,9/1/2015,CEO Team Austria,E00199,Mr Saadane Benoumessad
Sep-15,9,Austria,CRM,E00033,8/15/2006,NULL,Miss,Natalia,Kostulski,Head of CRM,F,Internal,Employee / Permanent,Permanent,9/1/2015,CRM Team Austria,C00071,Dr Maximilian Wagner
Sep-15,9,Austria,Customer Services,E00014,4/1/2012,NULL,Mr,Stan,Lee,Head of Customer Services,M,Internal,Employee / Permanent,Permanent,9/1/2015,CS Team Austria,C00071,Dr Maximilian Wagner
Sep-15,9,Austria,HR,E00048,3/1/2013,NULL,Mr,Tobias,Huber,Head of HR,M,Internal,Employee / Permanent,Permanent,9/1/2015,HR Team Austria,C00071,Dr Maximilian Wagner
Sep-15,9,Austria,Legal,E00004,10/19/2005,NULL,Mr,Stefan,Kuhne,Legal Advisor,M,Internal,Employee / Permanent,Permanent,9/1/2015,Legal Team Austria,E00016,Mr Sam Mitchell
Sep-15,9,Austria,Legal,E00016,2/5/2008,NULL,Mr,Sam,Mitchell,Head of Legal,M,Internal,Employee / Permanent,Permanent,9/1/2015,Legal Team Austria,C00071,Dr Maximilian Wagner
Sep-15,9,Austria,Legal,E00044,10/1/2006,NULL,Mrs,Katja,Gruber,Senior Legal Advisor,F,Internal,Employee / Permanent,Permanent,9/1/2015,Legal Team Austria,E00016,Mr Sam Mitchell
Sep-15,9,Austria,Legal,C00106,4/16/2008,9/30/2015,Mrs,Katharina,Mayer,Legal Advisor,F,External,Consultant Direct,Non P,9/1/2015,Legal Team Austria,C00135,Miss Victoria Leitner
Sep-15,9,Austria,Legal,C00135,2/26/2000,NULL,Miss,Victoria,Leitner,Senior Legal Advisor,F,Freelancer,Freelancer,Non P,9/1/2015,Legal Team Austria,E00016,Mr Sam Mitchell
Sep-15,9,Austria,Sales,E00154,11/1/2011,NULL,Mrs,Elisabeth,Muller,Head of Sales,F,Internal,Employee / Permanent,Permanent,9/1/2015,Sales Team Austria,C00071,Dr Maximilian Wagner
Sep-15,9,Austria,Tech Resources,C00002,9/7/2005,NULL,Mr,Mykola,Humanis,Front End Developer,M,External,Consultant Third Party,Non P,9/1/2015,Analytics Team Austria,E00056,Mr Lukas Bauer
Sep-15,9,Austria,Tech Resources,E00056,12/15/2006,NULL,Mr,Lukas,Bauer,Head of Tech Resources,M,Internal,Employee / Permanent,Permanent,9/1/2015,Tech Resources Team Austria,C00071,Dr Maximilian Wagner
Sep-15,9,Austria,Tech Resources,C00098,8/19/2013,NULL,Mrs,Lisa,Moser,Senior Javascript Developer,F,External,Consultant Third Party,Non P,9/1/2015,Programmers Team Austria,E00056,Mr Lukas Bauer
Sep-15,9,Brazil,CEO,E00017,8/22/2012,NULL,Mr,Joe,Satriani,SVP Sales,M,Internal,Employee / Permanent,Permanent,9/1/2015,CEO Team Brazil,E00166,Mr Nicholas Guillaud
Sep-15,9,Brazil,Legal,E00011,2/29/2012,NULL,Mr,Pablo,Gomes,Legal Advisor,M,Internal,Employee / Permanent,Permanent,9/1/2015,Legal Team Brazil,E00137,Miss Pia Berger
Sep-15,9,Brazil,Sales,C00003,5/9/2011,NULL,Miss,Sivia,Santos,Sales Specialist,F,External,Consultant Third Party,Non P,9/1/2015,Sales Team Brazil,E00154,Mrs Elisabeth Muller
Sep-15,9,Cyprus,CEO,C00012,7/9/2012,NULL,Mr,Robert,Downey,SVP Marketing,M,External,Consultant Third Party,Non P,9/1/2015,Marketing Team Cyprus,E00166,Mr Nicholas Guillaud
Sep-15,9,Cyprus,CEO,C00030,9/3/2012,NULL,Mrs,Agniezca,Sidiuenska,SVP Finance,F,External,Consultant Direct,Non P,9/1/2015,Finance Team Cyprus,E00166,Mr Nicholas Guillaud
Sep-15,9,Cyprus,Tech Resources,C00031,10/1/2012,NULL,Mr,Andreas,Alexopoulos,Javascript Developer,M,External,Consultant Third Party,Non P,9/1/2015,Tech Resources Team Cyprus,E00056,Mr Lukas Bauer
Sep-15,9,Cyprus,Tech Resources,E00032,10/1/2012,NULL,Mrs,Eleni,Anagnos,Back End Developer,F,Internal,Employee / Permanent,Permanent,9/1/2015,Tech Resources Team Cyprus,E00056,Mr Lukas Bauer
Sep-15,9,Dubai,SEO,E00160,4/1/2011,NULL,Miss,Amaya,Abadi,SEO Analyst,F,Internal,Employee / Permanent,Permanent,9/1/2015,SEO Team Dubai,E00130,Mrs Alice Lee
Sep-15,9,Dubai,SEO,E00161,6/29/2011,NULL,Mrs,Tashiya,Abboud,SEO Analyst,F,Internal,Employee / Permanent,Permanent,9/1/2015,SEO Team Dubai,E00130,Mrs Alice Lee
Sep-15,9,Dubai,SEO,E00162,4/1/2011,NULL,Mrs,Mira,Antar,SEO Analyst,F,Internal,Employee / Permanent,Permanent,9/1/2015,SEO Team Dubai,E00130,Mrs Alice Lee
Sep-15,9,France,Finance,E00143,3/1/2011,5/31/2016,Mr,Marc,Boza,Finance Analyst,M,Internal,Employee / Permanent,Permanent,9/1/2015,Finance Team France,C00030,Mrs Agniezca Sidiuenska
Sep-15,9,India,Finance,E00134,1/25/2010,NULL,Mr,Ravi,Saluja,Finance Analyst,M,Internal,Employee / Permanent,Permanent,9/1/2015,Finance Team India,E00148,Mr Ayaan Bhatia
Sep-15,9,India,HR,E00009,5/1/2012,NULL,Mr,Ravi,Kumar,HR Adminisrator,M,Internal,Employee / Permanent,Permanent,9/1/2015,HR Team India,E00020,Mr Mike Bower
Sep-15,9,India,HR,E00018,7/5/2012,NULL,Mr,Alan,Oldsworth,HR Advisor,M,Internal,Employee / Permanent,Permanent,9/1/2015,HR Team India,E00020,Mr Mike Bower
Sep-15,9,India,HR,E00020,8/16/2012,NULL,Mr,Mike,Bower,HR Business Partner,M,Internal,Employee / Permanent,Permanent,9/1/2015,HR Team India,E00205,Mrs Sama Talaganpa
Sep-15,9,India,HR,E00059,3/7/2013,NULL,Mr,Aarav,Sodhi,HR Advisor,M,Internal,Employee / Permanent,Permanent,9/1/2015,HR Team India,E00020,Mr Mike Bower
Sep-15,9,India,Programmers,C00005,11/8/2011,NULL,Mr,Max,Ott,Front End Developer,M,External,Consultant Third Party,Non P,9/1/2015,Programmers Team India,C00202,Mrs Manisha Patel
Sep-15,9,India,Programmers,C00006,4/4/2012,NULL,Mr,Kork,Lee,Front End Developer,M,External,Consultant Third Party,Non P,9/1/2015,Programmers Team India,C00202,Mrs Manisha Patel
Sep-15,9,India,Programmers,C00019,9/3/2012,NULL,Mrs,Kristina,Petrucci,Front End Developer,F,External,Consultant Third Party,Non P,9/1/2015,Programmers Team India,C00202,Mrs Manisha Patel
Sep-15,9,India,Programmers,C00202,9/9/2013,NULL,Mrs,Manisha,Patel,Head of Programmers,M,External,Consultant Third Party,Non P,9/1/2015,Programmers Team India,E00201,Mr Puspunathan Subramanian
Sep-15,9,India,Programmers,C00104,9/9/2013,NULL,Miss,Aditya,Sidana,Back End Developer,F,External,Consultant Third Party,Non P,9/1/2015,Programmers Team India,C00202,Mrs Manisha Patel
Sep-15,9,India,Programmers,E00205,7/1/2015,NULL,Mrs,Sama,Talanganpa,SVP Operations,F,Internal,Employee / Permanent,Permanent,9/1/2015,CEO Team India,E00166,Mr Nicholas Guillaud
Sep-15,9,India,Programmers,E00201,5/11/2015,NULL,Mr,Puspunathan,Subramanian,SVP IT,M,Internal,Employee / Permanent,Permanent,9/1/2015,CEO Team India,E00199,Mr Saadane Benoumessad
Sep-15,9,India,Programmers,E00148,7/18/2011,11/4/2016,Mr,Ayaan,Bhatia,SVP Finance,M,Internal,Employee / Permanent,Permanent,9/1/2015,CEO Team India,E00205,Mrs Sama Talaganpa
Sep-15,9,India,Programmers,E00156,9/26/2011,NULL,Mr,Ishaan,Cheema,SVP Sales,M,Internal,Employee / Permanent,Permanent,9/1/2015,Sales Team India,E00205,Mrs Sama Talaganpa
Sep-15,9,India,Sales,E00155,9/21/2011,NULL,Mr,Reyansh,Chambal,Sales Specialist,M,Internal,Employee / Permanent,Permanent,9/1/2015,Sales Team India,E00156,Mr Ishaan Cheema
Sep-15,9,India,SEO,E00139,6/13/2011,9/16/2016,Mr,Rajesh,Khanna,SEO Analyst,M,Internal,Employee / Permanent,Permanent,9/1/2015,SEO Team India,E00140,Mr Srinivas Mattu
Sep-15,9,India,SEO,E00140,6/14/2011,NULL,Mr,Srinivas,Mattu,Head of SEO,M,Internal,Employee / Permanent,Permanent,9/1/2015,SEO Team India,E00205,Mrs Sama Talaganpa
Sep-15,9,India,SEO,E00141,6/20/2011,NULL,Mr,Tarun,Waraich,SEO Analyst,M,Internal,Employee / Permanent,Permanent,9/1/2015,SEO Team India,E00140,Mr Srinivas Mattu
Sep-15,9,India,Support,E00157,1/9/2006,NULL,Mr,Shaurya,Chauhan,Support Specialist,M,Internal,Employee / Permanent,Permanent,9/1/2015,Support Team India,C00008,Miss Amalia Alexandru
Sep-15,9,Romania,Support,C00008,5/7/2012,NULL,Miss,Amalia,Alexandru,Head of Support,F,External,Consultant Third Party,Non P,9/1/2015,Support Team Romania,E00163,Miss Natalia Zasoba
Sep-15,9,Romania,Support,C00042,12/1/2012,NULL,Miss,Alexandra,Andreea,Support Specialist,F,External,Consultant Third Party,Non P,9/1/2015,Support Team Romania,C00008,Miss Amalia Alexandru
Sep-15,9,Switzerland,CEO,E00166,4/10/2012,NULL,Mr,Nicholas,Guillaud,CEO,M,Internal,Employee / Permanent,Permanent,9/1/2015,CEO Team Switzerland,E00199,Mr Saadane Benoumessad
Sep-15,9,Switzerland,Legal,C00007,3/15/2012,NULL,Mr,Antonio,Bova,Legal Advisor,M,External,Consultant Direct,Non P,9/1/2015,Legal Team Switzerland,E00137,Miss Pia Berger
Sep-15,9,UK,CEO,E00199,1/1/2000,NULL,Mr,Saadane,Benoumessad,"CIO, Owner",M,Internal,Employee / Permanent,Permanent,9/1/2015,CEO Team UK,E00199,Mr Saadane Benoumessad
Sep-15,9,UK,Customer Services,E00043,12/1/2012,NULL,Miss,Sylvia,Andrei,Account Manager,F,Internal,Employee / Permanent,Permanent,9/1/2015,Support Team Romania,E00014,Mr Stan Lee
Sep-15,9,UK,Customer Services,C00200,3/1/2015,9/8/2016,Mr,Rusi,Berov,Account Manager,M,External,Consultant Third Party,Non P,9/1/2015,Customer Service UK,E00014,Mr Stan Lee
Sep-15,9,UK,Design Studios,C00047,12/10/2012,NULL,Mr,Adi,Suarez,Designer,M,External,Consultant Direct,Non P,9/1/2015,Designer Team UK,E00142,Mrs Jessica Smith
Sep-15,9,UK,Design Studios,E00142,6/14/2011,NULL,Mrs,Jessica,Smith,Head of Design,F,Internal,Employee / Permanent,Permanent,9/1/2015,Designer Team UK,E00163,Miss Natalia Zasoba
Sep-15,9,UK,Design Studios,E00165,12/20/2011,NULL,Mr,David,Williams,Designer,M,Internal,Employee / Permanent,Permanent,9/1/2015,Designer Team UK,E00163,Miss Natalia Zasoba
Sep-15,9,UK,Finance,E00144,10/20/2005,NULL,Mrs,Jennifer,Jones,Senior Finance Analyst,F,Internal,Employee / Permanent,Permanent,9/1/2015,Finance Team UK,E00166,Mr Nicholas Guillaud
Sep-15,9,UK,HR,E00149,10/31/2011,4/21/2016,Mrs,Sophie,Taylor,Head of HR,F,Internal,Employee / Permanent,Permanent,9/1/2015,HR Team UK,E00166,Mr Nicholas Guillaud
Sep-15,9,UK,Legal,E00021,2/7/2008,NULL,Mr,Richard,Rosenthal,Legal Advisor,M,Internal,Employee / Permanent,Permanent,9/1/2015,Legal Team Austria,E00044,Mrs Katja Gruber
Sep-15,9,UK,Legal,E00137,7/10/2003,NULL,Miss,Pia,Berger,Senior Legal Advisor,F,Internal,Employee / Permanent,Permanent,9/1/2015,Legal Team Austria,E00016,Mr Sam Mitchell
Sep-15,9,UK,Legal,C00010,8/28/2012,NULL,Mr,Ramesh,Subramaniam,Legal Advisor,M,External,Consultant Direct,Non P,9/1/2015,Sales Team UK,E00016,Mr Sam Mitchell
Sep-15,9,UK,Marketing,E00206,8/31/2015,NULL,Mr,Richard,Johnson,Head of Marketing,M,Internal,Employee / Permanent Contract,Permanent,9/1/2015,Marketing Team UK,C00012,Mr Robert Downey
Sep-15,9,UK,Marketing,E00207,8/1/2015,NULL,Mrs,Louise,O'Neill,Marketing Analyst,F,Internal,Employee / Permanent Contract,Permanent,9/1/2015,Marketing Team UK,E00206,Mr Richard Johnson
Sep-15,9,UK,Marketing,E00208,8/31/2015,NULL,Miss,Anita,Kozor,Account Manager,F,Internal,Employee / Permanent Contract,Permanent,9/1/2015,Marketing Team UK,E00206,Mr Richard Johnson
Sep-15,9,UK,Products and Development,E00163,1/17/2012,5/26/2016,Miss,Natalia,Zasoba,Head of Products and Development,F,Internal,Employee / Permanent,Permanent,9/1/2015,Product and Development Team UK,E00199,Mr Saadane Benoumessad
Sep-15,9,UK,Sales,C00015,1/23/2012,NULL,Mr,Daniel,Edwards,Sales Specialist,M,External,Agency,Non P,9/1/2015,Designer Team UK,E00156,Mr Ishaan Cheema
Sep-15,9,Ukraine,Finance,E00066,3/1/2013,NULL,Mrs,Alina,Adamchuk,Finance Analyst,F,Internal,Employee / Permanent,Permanent,9/1/2015,Finance Team Ukraine,E00144,Mrs Jennifer Jones
Sep-15,9,Ukraine,HR,C00073,3/11/2013,NULL,Miss,Anastasiya,Andreichenko,HR Business Partner,F,External,Private Entrepreneur,Non P,9/1/2015,HR Team Ukraine,E00149,Mrs Sophie Taylor
Sep-15,9,Ukraine,Programmers,C00022,6/1/2012,NULL,Mr,Volodymyr,Senchuk,Head of Programmers,M,External,Private Entrepreneur,Non P,9/1/2015,Programmers Team Ukraine,E00199,Mr Saadane Benoumessad
Sep-15,9,Ukraine,Programmers,C00023,6/1/2012,NULL,Mr,Andriy ,Boyko,Back End Developer,M,External,Private Entrepreneur,Non P,9/1/2015,Programmers Team Ukraine,C00022,Mr Volodymyr Senchuk
Sep-15,9,Ukraine,Programmers,C00024,6/1/2012,NULL,Mr,Artem,Shevchuk,Back End Developer,M,External,Private Entrepreneur,Non P,9/1/2015,Programmers Team Ukraine,C00022,Mr Volodymyr Senchuk
Sep-15,9,Ukraine,Programmers,E00025,6/1/2012,NULL,Mr,Anton,Koval,Back End Developer,M,Internal,Employee / Permanent,Permanent,9/1/2015,Programmers Team Ukraine,C00022,Mr Volodymyr Senchuk
